group,subset,component,mean_pp,low_pp,high_pp
neural_fold0_seed17_all,all,full_total,0.10269959513446421,0.03614921248406456,0.1629956528795473
neural_fold0_seed17_all,all,support_difference,0.0,0.0,0.0
neural_fold0_seed17_all,all,total,0.10269959513446421,0.03614921248406456,0.1629956528795473
neural_fold0_seed17_all,all,ranking_at_control_count,-0.010507157169702547,-0.04379965112716743,0.0209521280083852
neural_fold0_seed17_all,all,ranking_at_treatment_count,-0.011301251269597754,-0.061428960090183726,0.03706780133179786
neural_fold0_seed17_all,all,coverage_with_treatment_ranking,0.11320675230416676,0.05679053355348606,0.16221958204548018
neural_fold0_seed17_all,all,coverage_with_control_ranking,0.11400084640406197,0.060278660865506345,0.16515421028280822
neural_fold0_seed17_all,easy,full_total,-0.051984635928552465,-0.10458921442473425,-0.0030163787328151555
neural_fold0_seed17_all,easy,support_difference,0.0,0.0,0.0
neural_fold0_seed17_all,easy,total,-0.051984635928552465,-0.10458921442473425,-0.0030163787328151555
neural_fold0_seed17_all,easy,ranking_at_control_count,-0.04388216593837372,-0.06294288207035918,-0.02711219236546043
neural_fold0_seed17_all,easy,ranking_at_treatment_count,-0.043243574472442335,-0.10240282555819202,0.015338057105015611
neural_fold0_seed17_all,easy,coverage_with_treatment_ranking,-0.00810246999017874,-0.046033579631172425,0.029102465362386445
neural_fold0_seed17_all,easy,coverage_with_control_ranking,-0.008741061456110125,-0.04561847049251255,0.018326699362224873
neural_fold0_seed17_all,hard,full_total,0.14038298832881974,0.0527052199432988,0.22715263028820457
neural_fold0_seed17_all,hard,support_difference,0.0,0.0,0.0
neural_fold0_seed17_all,hard,total,0.14038298832881974,0.0527052199432988,0.22715263028820457
neural_fold0_seed17_all,hard,ranking_at_control_count,0.00897474741820099,-0.028873578656981414,0.03809907356953861
neural_fold0_seed17_all,hard,ranking_at_treatment_count,0.010358671858005722,-0.04876005009104381,0.06540936637135383
neural_fold0_seed17_all,hard,coverage_with_treatment_ranking,0.13140824091061876,0.056774620534061154,0.20545203861170933
neural_fold0_seed17_all,hard,coverage_with_control_ranking,0.13002431647081403,0.05572657064036442,0.20600906674794858
neural_fold0_seed17_easy,all,full_total,-0.007327276525233311,-0.01932652929442313,0.003959725921930111
neural_fold0_seed17_easy,all,support_difference,0.0,0.0,0.0
neural_fold0_seed17_easy,all,total,-0.007327276525233311,-0.01932652929442313,0.003959725921930111
neural_fold0_seed17_easy,all,ranking_at_control_count,-0.013119797960607063,-0.02204774157419362,-0.00569582790083856
neural_fold0_seed17_easy,all,ranking_at_treatment_count,-0.013666130116810312,-0.0222947914732037,-0.007279967485306409
neural_fold0_seed17_easy,all,coverage_with_treatment_ranking,0.00579252143537375,0.0012863809487584834,0.012765555959285066
neural_fold0_seed17_easy,all,coverage_with_control_ranking,0.006338853591576999,-0.00021793738082553858,0.01402971125200124
neural_fold0_seed17_easy,easy,full_total,0.1883849161867549,0.06356398004519619,0.31779257993910914
neural_fold0_seed17_easy,easy,support_difference,0.0,0.0,0.0
neural_fold0_seed17_easy,easy,total,0.1883849161867549,0.06356398004519619,0.31779257993910914
neural_fold0_seed17_easy,easy,ranking_at_control_count,0.05026971297283962,-0.05290915801870152,0.1717855789405291
neural_fold0_seed17_easy,easy,ranking_at_treatment_count,0.046104708746190014,-0.04267962815129349,0.16129433413728242
neural_fold0_seed17_easy,easy,coverage_with_treatment_ranking,0.1381152032139153,0.05437457464084582,0.22924109613138058
neural_fold0_seed17_easy,easy,coverage_with_control_ranking,0.14228020744056488,0.06776454274324152,0.22052539453696754
neural_fold0_seed17_easy,hard,full_total,-0.015420625701816546,-0.036510090425745684,-0.0018340837261787604
neural_fold0_seed17_easy,hard,support_difference,0.0,0.0,0.0
neural_fold0_seed17_easy,hard,total,-0.015420625701816546,-0.036510090425745684,-0.0018340837261787604
neural_fold0_seed17_easy,hard,ranking_at_control_count,-0.015364820820092401,-0.036420746415589594,-0.0019057270617405286
neural_fold0_seed17_easy,hard,ranking_at_treatment_count,-0.017150984613132046,-0.03809534166823795,-0.003140814093964123
neural_fold0_seed17_easy,hard,coverage_with_treatment_ranking,-5.580488172414625e-05,-0.0003221821485771817,0.0001288154969479625
neural_fold0_seed17_easy,hard,coverage_with_control_ranking,0.0017303589113154998,9.50631398677667e-05,0.004435789786850966
damping097_fold0_seed17_all,all,full_total,-0.012324033083120287,-0.0884636060390507,0.050940643755667765
damping097_fold0_seed17_all,all,support_difference,0.0,0.0,0.0
damping097_fold0_seed17_all,all,total,-0.012324033083120287,-0.0884636060390507,0.050940643755667765
damping097_fold0_seed17_all,all,ranking_at_control_count,-0.04969306439048417,-0.08986084127864893,-0.004062458963967072
damping097_fold0_seed17_all,all,ranking_at_treatment_count,-0.05932154210288436,-0.11298715018979237,-0.013119627450344264
damping097_fold0_seed17_all,all,coverage_with_treatment_ranking,0.03736903130736387,-0.010865472979503387,0.0817934168379543
damping097_fold0_seed17_all,all,coverage_with_control_ranking,0.046997509019764065,-0.0033109214417712807,0.09599104309920382
damping097_fold0_seed17_all,easy,full_total,-0.0012131126543211829,-0.12707003775141598,0.12883880445733442
damping097_fold0_seed17_all,easy,support_difference,0.0,0.0,0.0
damping097_fold0_seed17_all,easy,total,-0.0012131126543211829,-0.12707003775141598,0.12883880445733442
damping097_fold0_seed17_all,easy,ranking_at_control_count,0.04107842727937472,-0.030825790446636237,0.1420139381325571
damping097_fold0_seed17_all,easy,ranking_at_treatment_count,0.0009282735389202152,-0.04420009500935536,0.053660672136379345
damping097_fold0_seed17_all,easy,coverage_with_treatment_ranking,-0.042291539933695915,-0.12192530970036755,0.010784463195258895
damping097_fold0_seed17_all,easy,coverage_with_control_ranking,-0.002141386193241404,-0.0863762934363666,0.07492909626614062
damping097_fold0_seed17_all,hard,full_total,0.026553149323609027,-0.012211476009941376,0.06790463449776059
damping097_fold0_seed17_all,hard,support_difference,0.0,0.0,0.0
damping097_fold0_seed17_all,hard,total,0.026553149323609027,-0.012211476009941376,0.06790463449776059
damping097_fold0_seed17_all,hard,ranking_at_control_count,-0.0404119006794142,-0.08525018481775504,0.010056243659785103
damping097_fold0_seed17_all,hard,ranking_at_treatment_count,-0.04350153563158724,-0.108070882710221,0.005041397223754636
damping097_fold0_seed17_all,hard,coverage_with_treatment_ranking,0.06696505000302323,0.029151636052686565,0.10441823381662976
damping097_fold0_seed17_all,hard,coverage_with_control_ranking,0.07005468495519628,0.022015963016386517,0.11935620241594602
damping097_fold0_seed17_easy,all,full_total,-0.0798573831815606,-0.12408661271368457,-0.041549273059696426
damping097_fold0_seed17_easy,all,support_difference,0.0,0.0,0.0
damping097_fold0_seed17_easy,all,total,-0.0798573831815606,-0.12408661271368457,-0.041549273059696426
damping097_fold0_seed17_easy,all,ranking_at_control_count,-0.05373485748321022,-0.08287805294340521,-0.028166909717254364
damping097_fold0_seed17_easy,all,ranking_at_treatment_count,-0.05426360670551986,-0.08629153443008591,-0.02690782510796652
damping097_fold0_seed17_easy,all,coverage_with_treatment_ranking,-0.026122525698350385,-0.04582483096582148,-0.008683126509565873
damping097_fold0_seed17_easy,all,coverage_with_control_ranking,-0.02559377647604075,-0.044767945569310214,-0.009139636343246329
damping097_fold0_seed17_easy,easy,full_total,0.00010628387160218841,-0.017375998559389354,0.01619056580056296
damping097_fold0_seed17_easy,easy,support_difference,0.0,0.0,0.0
damping097_fold0_seed17_easy,easy,total,0.00010628387160218841,-0.017375998559389354,0.01619056580056296
damping097_fold0_seed17_easy,easy,ranking_at_control_count,-0.0048538590578859914,-0.021790767134526417,0.010764277044278474
damping097_fold0_seed17_easy,easy,ranking_at_treatment_count,0.000731330498224346,-0.012871116371869206,0.01267759938306971
damping097_fold0_seed17_easy,easy,coverage_with_treatment_ranking,0.00496014292948818,-0.0011200288468762119,0.012688891343726553
